price
195.46
225.04
225
212.42
200.98
193.2
185.2
190.8
197.3
199.19
206.35
200.1
170.41
150
144.3
145.08
135
150
129.38
128.48
126.61
128.94
124
160.39
182.49
198.95
199.06
192.38
140.1
136.44
130
127.96
135.48
153
186.2
150
133.92
128.49
149.4
130
130
124.12
114.61
119.74
116
124.08
127.26
149.7
176.1
195
199.19
195
190
183.06
180
181.5
185
188
198.05
200.7
193.7
181.13
161.86
145.32
146
139.9
135
133.32
129.47
125.22
122.82
128.8
136.26
145.43
160.14
161.55
153.92
126
119.9
129.9
123
154.27
164.93
168
150
138.94
143.84
139.6
124.1
150.4
139.03
119.4
125.22
123.76
123.58
125.84
133.22
147.87
149.9
154.8
122
132
120.8
121.27
125.37
130
155.8
149.9
118
120
101.61
98
73.11
49.67
9.46
5.07
2.03
9.03
37.5
88.76
150
182
142
103.49
88.23
84.9
83.38
87.55
99.92
120
167.5
180
180
171
150
149.9
137.3
151.8
106.63
108.63
102.97
105.8
109.9
141.35
171.44
182.8
170.5
165.3
146
118.67
113.06
113.59
125
141.4
166.37
200
147.93
124.3
127.6
122.7
87.52
85.03
80.02
71.67
71.05
79.21
83.93
99.5
130
163.7
120.1
108.51
104.81
102.63
101.79
101.58
101.82
130
167.62
179.69
126
100.88
117
99.9
94.9
83.46
89.96
85.57
88.27
94.4
99.92
116.62
140.96
170.13
178.2
170.09
167.21
156.86
152.74
161.44
163.39
167.28
178.17
183.12
167.41
146.86
143.54
130.15
106.3
110.1
102.99
96.55
90.1
82.4
89.02
103.23
147.12
173.32
166.59
139.9
113
130
131.2
143.38
150
149.9
184
194.4
180
166.7
181
143.9
153.01
152.53
159.9
124.68
124.5
127.28
131.29
139.61
156.31
164.19
169.83
164.11
156.39
148.84
133.37
134.09
141.61
155.36
170.29
184.16
179.96
167.88
158.13
152.38
136.63
146.92
141.11
148.56
130.61
115.9
113.23
114.16
115.58
110.1
111.85
108.54
107.07
101.62
100.69
103.81
115.25
125.13
147.56
171.49
185.33
172.03
153.67
155.77
144.18
145
143.73
145.44
142.13
140.1
148.93
175.67
200.65
213.39
200.63
185.08
163.54
129.8
129.55
135.48
149.6
181.8
198.94
213.5
205.38
186.21
166.48
152.5
154
145.72
142.12
140.31
139.36
141.6
143.44
170.54
198.03
214.16
191.85
168.38
125.76
123.57
125.6
139.93
171.81
189.98
222.26
245.6
229
199.03
188.18
173.34
163.07
160.04
155.15
150
147.97
145.97
149.1
175.69
196.64
216.19
176
128
116
115.61
114.88
114.24
125.39
156.78
183.99
192.45
153
145
163.6
170.6
149.85
134.11
128.85
128.2
124.49
115.71
124.49
146.57
167.84
181.99
137
125
111.8
125.43
125.08
135.59
160.45
165.04
173.25
198
161.51
150
143.94
132.69
128.8
123
119.5
121.24
122.87
124.59
130.06
151.89
185.56
202
165.81
142
138.64
119.18
119.7
114.42
128.45
128
162.65
162.1
127.16
111.29
94.9
100
100
120.6
119.9
118.24
118.28
111.95
102.74
119.98
127.3
150.1
149.94
130.1
130.6
134.3
122
140
144
141.1
153.85
182.4
183.5
172.94
144.76
147.54
138
159.46
149.9
132.1
127.85
124.02
128.4
128.8
148.67
149.4
156.93
145.56
140.07
129.89
120
120
124.63
135.16
158.54
185.66
167.32
156.38
142.32
151.39
131.4
138.64
135.3
134.04
129.04
130.84
137.37
163.19
196.08
202.2
196.2
173.35
141
123.1
120
120
121
150.23
188.06
221.8
206.6
187.86
168.92
160.97
150.12
135.62
132.32
132.16
132.12
132.32
141.93
156.7
199.99
206.98
180.6
125.69
125.18
130
122.98
126.04
121.43
146.97
180.8
199.99
192.97
175.81
160.09
151.03
141.73
134.74
130.95
130
130.01
125.8
132.4
132.8
185
188.76
171.22
146.35
124.65
117.28
116.6
120.47
120
142.78
159.23
174.22
159.21
120.1
119.4
116.7
105.1
91.02
102.07
107.9
102.03
106.79
117.7
139.9
166.61
175.41
168.13
154.38
142.15
127.77
120.27
127.93
134.95
140.96
166
166.53
154.65
129.9
131.14
124.5
111.61
104.09
98.52
92.74
86.31
81.27
85.95
100
120.1
129.9
113.8
109.4
109.4
105.66
89.41
82.56
95
100
115
130
125.56
120
109.4
117
101.79
110
70.1
60
59.33
67.14
70.1
82.26
91.14
109.66
118.2
108.23
103.27
94.75
83.01
86.37
96.68
110
128.7
146.87
150.46
135.29
120.55
117
113.68
110.82
105.37
100.63
93
92.55
97.78
101.32
109.96
115.33
118.44
116.08
113.7
112.75
115.7
114.1
107.66
120
141
158.5
158.18
142.67
134.17
128.14
100.6
78.87
64.9
48.86
34
29.13
38.24
72.3
100
110
111.9
106.38
94
102.77
84.9
99
109
91.1
129
173.1
146
148.4
130
125.4
108.8
106
108
93.24
121.5
108.3
99.9
133.7
146.88
152.08
167.93
150
128.52
122.94
120.16
124.79
130.56
148.98
164.85
178.13
177.1
170
158.8
153.2
142.58
139.9
125.2
125.3
117.28
117.31
116.4
148
173.13
176.34
164.55
151.24
123.96
118.67
126
136
150.9
156.95
165.01
175
172.73
162.06
154.02
144.84
134.45
134.67
131.39
128.99
124.78
125.18
129.93
153.98
170
178.06
163.96
139.9
130
131.75
124.23
128.97
118
127.55
151.89
165.22
165
149.9
151.14
141.5
132.94
133.65
153
125.8
128.96
117.55
110.62
120
144
171
168.6
150.1
135.74
125.96
120
108.64
109.9
113.2
124.86
150.1
115.1
129.9
104.91
107.46
83.95
115.02
106.91
103.14
97.03
87
95.41
100.1
95.3
119.9
105.07
74.4
54.9
47.35
35.05
52.35
84.9
93.9
124.8
172
186.6
170
166.92
149.2
125.6
140.1
116.2
119.9
107.78
108.26
105.7
107.04
109.9
115.27
113.92
96.9
92.33
84.14
54.63
54.9
85
98.92
129.9
153.7
156.91
153.64
141.64
138.29
132.98
122.83
133
132.92
125.03
120.07
139.83
152.3
186.66
190.25
169.94
128.01
109.99
110
101.01
104.64
100
116.36
131.65
188
174.5
174.49
160.3
153.46
149.46
134
124.82
123.83
124.59
120.1
129
161.94
177.6
189.28
163
120.93
117.97
116.71
116.33
116.75
130
132
173.13
193.87
192.46
174.73
153.88
150.49
129.9
125.23
119.9
124.96
116.31
130
136
160
180.71
186.03
152.9
116.6
116.6
113.96
107.72
108
119.86
127.58
144.32
182.18
176.44
153.84
140.65
130
125.5
111.79
111.1
114
130.1
120
126
146
178.69
189.56
141.44
107.1
116.4
105.06
102.05
94.83
116.05
120
165.81
184.5
159.44
152.08
157.56
144.91
139.9
139.31
128.02
128.79
109.9
110.4
122.21
162.19
187.03
198.2
163.67
131.12
130
112.58
112.69
114.64
107.83
132
155.99
165
132
126.72
126.25
121.68
114.5
116.07
123.91
126.58
125.93
128
100.19
115.7
112.1
120
120.1
134
119.9
117
111
105.95
108.6
111.6
140
159.65
151.4
131.4
139.96
131.47
113.83
119.9
108.4
110
107.43
106.54
106.53
108.5
109.28
116.22
119.94
110
107.55
107.35
108.62
109.7
111.55
120.12
145.14
166.67
170.14
152.55
149.78
141.5
125.48
134.5
122.44
119.96
121.11
122.41
135.59
159.8
185
217.09
186.35
170.26
160.84
149.9
144.93
120
116.12
107.64
135
160
150.3
120
115.72
120
114.93
100.1
104.49
100
99.9
109.1
98.87
105.5
110.1
129.9
174.76
153.24
132
109.9
110
106
103.82
111.27
144.22
165.9
143.91
155.02
139.13
127.89
121.14
117.01
114.49
114.33
111
111
118.23
140.68
158.53
173.1
162.99
152.99
144.18
137.19
135.08
137.42
141.08
144.47
153.01
166.89
170.02
153.77
134.39
128.65
119
113.66
111.39
111.02
109.38
111.22
113.02
137.39
149.88
158.99
150.95
142.34
131.8
122
116.44
116.16
116.35
118
135.4
146.92
144.65
134.56
124.84
123.82
109.7
102.89
100.68
99.06
98.84
99.09
105
119.81
136.9
140.91
136.61
131.89
125.1
116.41
112.83
114.72
112.22
109.49
128.95
135.01
128.97
110
108.96
110
102
109.36
108
107
109.02
109
114.97
146.1
145.35
119.99
110.44
99.17
87.1
78.66
60
60.38
85.95
108.1
130.02
144.95
195.18
131.54
119.96
124.08
115.3
120.88
101.05
101
90.3
91.7
91.98
90.55
88.78
90.22
93.71
91.98
87.79
79.73
68.96
70
74.9
85.05
100.95
120.05
141.04
129.97
104.31
94.9
80.78
46.36
37.33
33.4
16.89
7.51
16.89
38.49
77.71
94.43
89.97
64.8
23.33
1.06
-0.98
-0.46
0.26
9.03
54.99
91.43
100
83.53
72.08
35.45
23.32
9.57
4.48
4.04
1.95
3.64
9.8
42.93
94.36
100.11
108.86
82.83
60.95
46.48
56.42
65.51
59.82
78.83
131.55
162
203
199.45
151.2
133.5
144.6
155.8
114.2
115.9
108.21
108.54
123.45
143.6
200
219
145.93
110.7
77.94
74.9
62.71
74.9
100.1
114.51
150.8
182.3
199.11
165.34
147.36
139.35
127.63
117.39
107.2
103.8
100
98.07
103.6
110.57
142.35
138.03
117.12
103.2
91.51
85.41
78.51
80.47
84.9
95.46
119.23
131.88
130.02
102.5
101.8
88.2
81.7
90
90
89.35
75.55
79
81.59
119.24
140.6
134
103.9
97.7
92.4
78.15
90.63
89.51
99.03
109.54
126.76
139.9
163.71
139.9
129.19
119.9
128.75
120.16
119.1
100
95
96.18
99.8
103.5
105.43
100.76
102.65
97.02
91.15
84.06
80.42
87.52
92.08
104.43
130.74
156.95
169.54
144.15
132.92
129.95
118.46
110.03
106
99.6
99.18
98.74
103.36
100
102.45
101.44
102.26
100.56
99.29
97.46
94.04
95.01
98.67
106.09
134.62
145
152.91
144.71
135.27
132.9
130
124
114.94
113.06
110.18
110.25
116.4
135.77
148.43
148.51
137.56
122.75
115.79
104.58
99.94
101.69
104.72
113.82
132.82
150.96
165.47
152.36
135.49
127.5
117.04
120.79
112.28
111.56
108.65
110
118.21
129.79
145.47
143.43
128.5
115
106.67
101.91
99.48
96.09
98.25
101.12
112.94
132.04
143.26
112.34
101
92.18
90.36
77.06
73.19
73.39
68.81
66.48
71.91
84.48
102.54
107.54
92.6
78.76
81.52
73.04
71.1
78.57
69.95
81.84
100.62
118.72
139.78
125.14
108.37
99.9
83.51
67.93
65.93
55.66
46.65
32.46
55.79
80.58
92.22
95
74.9
41.4
35.03
35.37
36.41
50.9
54
89.39
119.47
136.86
144.37
122.04
92.03
88.85
77.54
54.98
43.8
40.67
39.92
35.07
40.19
62.44
81.23
81.23
62.36
21.3
0
-10
-11.4
-4.66
4.9
29.32
79.43
100.8
116.23
96.7
82.47
76.2
64.9
15.3
0.1
-3
-0.21
-1.15
-1.99
-2.37
0
0
-3.94
-7.99
-2.18
-6.67
-9.71
-9.53
-1.75
-1.01
31.92
75
99.98
99.9
97.55
98
97.6
94.57
80
82.45
84.9
73.62
73.65
63.49
73.09
78.35
84.69
88.7
84.9
74.9
61.67
50.46
45.57
48.35
77.09
106.65
117.86
112.59
104.63
99.42
94.64
96
91.71
87.48
83.99
84.9
86.59
115
142.99
149.38
85
60.1
50.75
0
0
-10.02
-20.02
0
63.98
100.4
135.91
189
144.7
113.58
94.8
99.9
104.5
100.1
96.1
95.4
100.77
130.04
160.07
159.77
125.21
104.28
94.89
91.3
86.87
90
94.32
96.08
108.59
136.87
160.98
135.94
132
125.01
110.39
96.65
95
95.4
98.04
98
99.2
117.04
144.13
152
144.17
130
119
110.98
105.6
101.55
104.94
105.9
125.79
143.19
149.83
132.26
114.92
109.9
94.8
89.71
82.29
80.78
78.77
77.91
76.8
88.64
118.88
129.3
110
90.66
79.93
64.55
25.31
5.1
8.53
38.26
72.44
97.55
119.7
119.37
103.28
100.07
90.76
65.13
64.9
57.1
48.62
64.9
73.96
109.22
121.37
124.55
132
105.18
105.68
89.47
76.94
81.3
78.17
77.64
99.05
112.61
114.53
109.67
98.83
86.73
80
82.19
63.9
53.84
53.99
55.01
70
80.58
85
90
86.7
86.2
84.37
80
54.9
43.24
42
70
84.9
99.3
97.65
110.95
91.16
81.77
68.9
81
69.9
58.51
60.46
58.51
60.46
58.72
70.08
75.55
66.09
40.01
23.3
-1
-3.99
-3.99
0
12.8
41.74
100.41
130
132.12
121.65
115.55
109.12
115.22
112.72
113.89
108.53
100.43
110.07
139.63
168.99
179.84
140
92.18
68.14
71.61
49.2
71.58
78.91
82
100.35
133.77
158.11
165.89
148.79
132.07
113.12
110.85
110.14
115.83
115.61
116.71
121.91
145.35
180.57
190.61
158.27
107.79
112.02
102.94
107.2
107.31
108.71
112.73
122
147.1
180
177.32
156.04
141.39
129.9
127.34
118.13
119.54
118.18
124.8
134.29
165.99
207.92
180.75
144.53
112
113.89
111.17
109.66
111.04
110.96
116.29
135.6
156.52
199.56
191.68
164.98
151.39
139.13
135.54
124.12
120
115.33
114.85
124.91
142.51
161.63
159.52
129.93
126.01
117.02
109.36
108.44
106.89
108.13
109.87
121.17
140
150.23
144.24
152
139.8
123.3
129.6
124.5
114.95
108.6
109.2
117.68
110.07
118
159.99
150
149.17
131.97
119.9
110.6
107.2
104.42
110.4
116
127.78
145.88
159.48
146.81
136.32
126.07
119.9
111.51
112.65
110.75
110.78
112.16
112.56
129.35
130.75
125.59
108.07
104.27
88.6
77
70.1
83.39
95.98
104.47
117.47
135.01
139.97
137.31
134.9
126.98
127.99
117.86
119.83
117.99
118.24
117.86
120
118.9
122.98
112.21
100
87
81.96
60.01
55
56
74
86.35
115.2
129.97
133.46
126.39
115
106.94
98.21
81.85
78.14
71.9
70
72.96
80
77.65
69.49
54.9
24.58
0.2
-1.01
-7.84
-7.33
-3.1
-0.02
20.22
51.28
80
81.6
74.9
68.64
45
13.08
1.16
0.76
1.09
6.1
34.51
94.18
115.98
123.26
93.8
54.25
9.03
-16
-18
-30
-4.6
6.61
82.2
130.8
162.46
165.38
141.39
130.8
111
95.3
77.2
59.06
46.32
45.5
80.29
106.45
123.35
136.41
131.99
120
111.56
100.6
97.36
97.62
97.07
100.34
109.3
106.62
111.53
125
112.11
109.3
97.95
97.23
85.09
79.49
72.86
71.12
82.5
102.06
115.04
122.15
105.39
83.4
34.9
-4.5
-50
-50.07
-50
-0.9
108.1
128.1
151
155.2
152
134.04
120.1
118.09
112.8
116.54
112.8
113.14
127.4
144.74
171.74
176.16
149.94
107.7
109.5
104.7
101.12
102.6
94.4
105.16
113.4
138.16
151.69
152.42
151
134.73
120.29
123.9
112
114.38
108
105.14
103.55
105.56
104.85
106.21
101.1
94.92
93.94
77.64
15
0.92
61
72.29
98.81
112.66
132.79
134.51
127.8
127.71
119.3
111.55
103.49
102.68
101.09
102.63
103.5
103.5
103.37
110.43
114.68
111.04
107.83
104.05
98.16
94.74
94.27
96.06
101
115.21
132.88
140
135
129.97
125.35
114.75
111.14
108.96
110.1
110
114.91
140.78
178.38
199.29
162.62
135.61
117.6
105.13
100.92
96.99
92.75
96.76
100.99
122.33
143.61
142.78
134.25
122.82
109.16
105.31
102.07
101.1
101.29
100.55
101.27
127
140.27
154.88
133.99
106.21
99.59
90.08
84
78.79
77.95
79.5
94.41
108.21
130.46
139.9
134.28
105.8
96.9
102.2
97.54
99.92
98.95
101.33
105.87
130
138.94
137
104.1
70
-3.9
-94.79
-194.2
-195.41
-150
-30
66.56
90.97
120.11
128.38
122.82
109.9
101.66
100.19
94.35
96.76
94.98
97.18
102.78
127.97
144.48
144.7
130.04
102.2
96.94
94.23
89.61
88.71
86.68
92.09
103.76
128.99
142.46
147.06
139.24
125
115.86
104.9
94.92
99.08
98
92.6
98.37
111.21
132.61
134.7
106.25
103.16
86.39
55.17
44.9
50
60
77.23
98
123
140.61
143.95
142.67
120.1
110.5
102.5
95.48
96.34
93.43
91.38
96.09
99.82
108.94
116.64
86
74.67
45.06
26.2
16
69.93
89
90.59
95
112.97
131.95
130.5
127
121.04
102.5
110.87
97.66
94.99
89.4
86.64
88.77
89.9
93.82
93.46
90.38
79.28
48.16
35.48
10.01
4.88
34.71
64.14
100.26
123.81
140.9
140.36
125.02
116.95
109.65
87.7
83.58
82.09
76.4
75.08
86.55
114.6
133.8
135
126.92
110.81
108.01
98.07
94.9
86.99
84.9
86.21
97.8
117.41
134.57
135.97
129.06
110.8
100.9
100
98.6
99.3
92.12
91.8
97.36
121.6
134.1
134.93
99.1
75.62
64.28
34.9
24.9
13.88
14.24
50.1
68.41
91.96
127.03
144.16
141.98
135
127.97
98.5
90.1
95
92.49
93.33
99.2
125.16
139.91
135
106
98.23
99.2
90.03
94.54
88
92.85
98.2
110
125.08
148.11
154.97
146.03
124.42
120.58
107.12
100.47
97.92
96.4
97.37
107.09
116.86
142.75
134.97
102.75
90.6
45
50.1
50
44.9
60
79.68
96.9
109.27
113.91
120
115
103.8
96.8
102.03
92.97
90.35
91.78
92.82
95.85
113.25
123.81
126.73
120.63
113.13
106.12
102
93.04
90.14
88.26
90.6
99.45
115.42
120.04
125.43
124.34
116.71
105.48
115.59
108.56
106.1
105
101.24
102.75
103.24
109.4
115.64
106.61
103.59
92.87
82.23
75.29
66.2
69.05
80
85
100.1
118.18
119.12
120
115.57
110
99.28
91.09
88.38
86.8
86.45
88.27
85.84
82
75
50
27.7
-41.11
-99.6
-59
-34.9
0.64
14
70.57
105.96
119.75
125.01
122.2
117.12
108.71
109.9
99.9
95.49
92.5
88.5
88
87.7
98
96.18
101.2
90.69
67.99
54.63
34.69
30
41.19
76.25
89.95
113.86
123.11
128.22
121.72
117.9
111.04
98.48
85.6
83.3
80.9
81.22
90.39
111.06
127.42
135.15
122.99
115.71
108.96
98.46
92.76
86.32
81.97
87.2
94.43
117.38
130
142.86
133.69
124.02
116.13
107.65
102.63
100.97
97.8
97.37
110.09
123.85
132.46
125.1
110.1
91.16
84.16
77.42
36
24.3
50
81.29
96.92
104.9
123.1
147.73
128.9
116.82
101.59
99.18
94.35
93
93.78
94.16
105.33
109.5
128.98
119.9
104.42
90
79.6
70.06
59.72
56.69
57
78.65
94.29
111.32
118.53
120.49
114.74
105.12
94.36
91.5
81.8
78.49
79.51
78.49
87.52
101.22
113.75
109.01
90.8
84.07
71.7
72.03
77.36
78.9
81.08
91.16
99.87
112.8
120.54
128.76
126.31
115.56
124.05
106.71
99.62
95.71
91.7
89.93
91.7
97.2
99.02
95.13
93.28
82.53
74.42
70.36
55.69
50
63.16
74.64
90.3
102.7
108.05
115.36
108.71
103.12
92.38
123.71
112
107.61
86.27
85.69
86.85
90.1
84.1
80.29
78.82
67.07
54.36
52.25
55
45
40
60.37
82.34
98.99
123.94
110.1
120
123.99
100
118.1
100
95.59
85.99
84.35
90.91
103.29
117.87
110.97
100.01
92.59
85.85
80.6
70.1
70.63
78
84.01
97.05
109.82
131.91
129.37
121.99
119.88
114
95.96
87.52
84.6
84.17
85.25
92.45
111.58
121
117.88
113.13
119.9
113.34
131.53
112.8
97.8
81.7
84.44
100.06
116.34
121.55
119.84
111
104.67
89.93
94.82
90.06
88.38
86.19
87.94
89.59
106.43
119.53
133.05
110.24
105.82
101.06
97
92.95
91.76
94.86
104.81
101.2
120
135.73
147.42
134.15
117.73
109.9
100
96.94
96
95.88
93.06
103.18
110
129.9
148
134.05
113.2
115.03
104.53
95.37
95.71
85.2
76.36
110.32
123.19
147
132.8
118.4
113.99
101.66
98.53
90.55
89.84
90
90.8
98.68
108.73
126.96
137.54
113.3
101.6
97.58
74.97
64.1
62.51
69.55
80.93
93.69
106.63
119.62
122.12
115.8
101.19
97.82
104.91
98.29
94.84
96.14
96.54
97.83
94.9
90.79
94.47
89.08
65
0
-48.99
-99.93
-40
-2.26
27.72
74.53
83.7
109.43
118.6
113.48
109.96
104.97
102.37
98.18
94.3
85.37
86.42
93.22
81.33
73.87
75.69
54.9
25.09
13.89
9.7
1.85
0.16
1.78
28.66
81
101.18
116
126.62
127.99
119.14
107.58
117.15
105.75
101.38
105.25
104.12
119.92
109.9
142.86
139.94
123.7
100.28
94.04
89.03
90.21
88.55
87.66
87.95
90.1
90
109.93
129.2
122.32
109.9
93.89
78.96
73.1
70.01
63.56
65.9
74.16
98.18
114.97
119.54
96.2
81.9
70.77
40.66
39.07
14.94
11.05
42.78
72.46
87.19
104.91
117.64
120.05
113
97.23
94.9
83.6
78.78
70
72.52
79.83
105.19
113.37
105.55
83.05
72.33
40
0
0
-3.91
6.01
34.67
79.09
101.59
109.9
132.91
128.15
111
102.49
100.59
94.9
89.24
88.92
94.38
98.4
98.38
94.9
90.48
81.45
72.64
65.03
62.87
43.52
29.41
43.08
71.56
84.55
102.66
115.44
125.81
116.89
109.61
98.76
93.02
83.2
80.23
77.03
83.2
97.92
107.75
109.32
106
93.29
69.43
59.2
57.17
57.79
57.93
63.62
70.12
85.3
100.95
114.21
114.51
104.22
99.79
85.78
78.74
74
68.07
65.33
64.65
64.9
62.08
62.46
59.76
40.04
1.94
-3.91
-12.83
-9.44
-0.17
0
1.32
25.94
53.68
78.44
87.69
81.06
78.6
73.02
52.2
40.04
33.88
28.77
29.96
28.25
30.79
27.55
20
2.14
0
-3.9
-76
-50
-58.32
-25.67
-0.41
2.22
41.34
85.49
90.87
91
89.94
83.5
88.29
80.06
78.31
77.8
81
97.88
110.26
118.31
113.42
102.31
86.97
74.24
57.33
55.97
67.6
68.25
70.8
78.7
90
105.42
119
112.8
104.24
84.48
91.14
77.66
76.02
68.32
66.97
75.78
97.5
104.14
101
90
61.6
25
7.1
-10.04
-20
-15.08
-10
56.54
71.8
95.88
101.58
103.2
100.21
93.78
83
76.09
75.13
76.02
76.44
85.53
105.58
121.47
109.66
97.7
85.92
81
80.58
71.08
75.21
67.6
80
78.97
109.97
136
142
148.4
114.64
102.96
102.1
89.78
82
87.27
76.8
80.1
101.2
119.49
104
83.35
70.85
45
32.76
13
-3.91
-0.13
-3.9
54.9
84.92
107.11
121.71
107.13
100.47
90.94
88.11
76.4
74.53
74
77.69
87.44
102.42
103.06
95
74.9
38.54
4.02
-3.91
-25.34
-19.9
-10.01
-3.9
44.9
80.9
80.49
113.98
109.46
99.5
92.5
89.72
83.51
84.73
86
89.82
88.62
82.7
82.99
72.61
55.06
16.37
1.45
0
-13.16
-26.36
-200
2.26
55.08
84.85
90.67
104.97
112.45
99.96
94.71
87.09
84
81.92
77.87
77.86
76.47
71.82
64.97
37.7
0
-4.89
-27.87
-101.6
-235.96
-400
-162.55
-23.51
-0.06
50
72.9
80.29
78.01
73.89
69.5
59.23
53.9
51.82
48.19
53.4
62.04
66.3
58.71
29.92
0
-2.11
-40
-97.12
-161.7
-185.86
-110
-19.97
-9.79
17.26
72.51
84.41
85.59
80.65
74.2
75.02
71.05
68.9
68.29
74.1
84.14
95.19
115.67
108.64
90.06
82.37
70.3
64.7
57.58
56.57
61.43
69.29
87.35
89.35
122.66
132.1
94.55
97.17
89.65
85.92
81.36
74.2
78.09
82.24
88.92
83.98
105.5
75.03
86.41
66.92
46.5
5.48
-3.89
-1.27
-0.77
20.2
51.87
74.9
87
105.5
103.08
94.29
81.9
84.15
74.3
70.1
66.51
67.66
79.8
95.89
104.45
99.07
87.3
68.19
59.92
35.4
9.34
2.97
0.1
55.6
71.99
76.1
87.94
114.2
103.43
95.41
86.53
83.59
79.4
79.5
76.62
80.1
88.74
101.5
103.34
95.9
84.37
72.09
63.15
56.06
42.61
36.82
44.9
58.27
76.62
85.2
98.7
107.74
101.09
92.56
85.06
84.95
80.3
77.79
75.2
80.35
78.51
77.64
73.63
70
59.97
27.36
5
-0.01
-10
-10.05
-3.8
0.01
45.66
75
83.48
94.08
93.68
87.23
81.17
81.12
74.9
72.51
71.61
73
72.11
68.97
64.77
50.81
21.93
5.11
0
-14.43
-81.54
-40.23
-25
0
34.5
